"longitude","latitude","category","name",,
"-76.99791 "," 38.88501","Pub","18th Amendment",,
"-76.99802 "," 38.88506","Restaurant","Aatish On The Hill",,
"-76.9964 "," 38.88512","Cafe","Le Pain Quotidien",,
"-76.99827 "," 38.88514","Restaurant","Mr. Henry's",,
"-76.99639 "," 38.88522","Cafe","Peregrine Espresso",,
"-76.99644 "," 38.88535","Restaurant","Montmarte",,
"-77.00114 "," 38.8864","Pub","Hawk n Dove",,
"-77.0018 "," 38.88667","Fast Food Restaurant","Good Stuff Eatery",,
"-77.00185 "," 38.88669","Cafe","Cosi",,
"-77.00263 "," 38.88701","Restaurant","Sonoma Restaurant and Wine Bar",,
"-76.99045 "," 38.90493","district_of_columbia_Eating_Drin",,,
"-77.00285 "," 38.88709","district_of_columbia_Eating_Drin",,,
"-77.00285 "," 38.88709","Restaurant","Hunan Dynasty",,
"-77.00161 "," 38.88718","Restaurant","La Lomita Dos",,
"-77.00221 "," 38.8934","Restaurant","116 Club",,
"-77.00092 "," 38.89445","Cafe","Cafe Berlin",,
"-77.00102 "," 38.89449","Restaurant","Bistro Cacao",,
"-77.00107 "," 38.89452","Restaurant","La Loma",,
"-77.00214 "," 38.89489","Cafe","Bagels & Baguettes",,
"-77.00117 "," 38.89495","Restaurant","Bistro Italia",,
"-77.00234 "," 38.89502","Fast Food Restaurant","Subway",,
"-77.00252 "," 38.89508","Restaurant","Armand's Chicago Pizzeria",,
"-76.99516 "," 38.89564","Restaurant","Kenny's Smokehouse",,
"-76.99435 "," 38.89983","Fast Food Restaurant","Subway",,
"-76.99416 "," 38.89983","Fast Food Restaurant","Freddy$",,
"-76.99399 "," 38.89983","Fast Food Restaurant","McDonald's",,
"-76.99045 "," 38.90495","district_of_columbia_Eating_Drin",,,
"-77.00285 "," 38.9","district_of_columbia_Eating_Drin",,,
"-76.99596 "," 38.90002","Fast Food Restaurant","Grace Deli",,
"-77.00038 "," 38.90002","Restaurant","Ethiopic Restaurant",,
"-76.9957 "," 38.90003","Fast Food Restaurant","Alex Seafood Carryout",,
"-76.99989 "," 38.90006","Cafe","Sidamo Coffee and Tea",,
"-76.99861 "," 38.90035","Fast Food Restaurant","Taste of Jamaica",,
"-76.99083 "," 38.90036","Restaurant","Taylor Gourmet Deli & Market",,
"-76.99916 "," 38.90038","Fast Food Restaurant","New City Pizza",,
"-76.99645 "," 38.90039","Cafe","Inspire Caf$$ & Catering",,
"-76.992 "," 38.9004","Cafe","Liberty Tree",,
"-76.99544 "," 38.9004","Fast Food Restaurant","Major$",,
"-76.99537 "," 38.9004","Fast Food Restaurant","Crown Fried Chicken",,
"-76.99777 "," 38.90041","Fast Food Restaurant","Good Danny$",,
"-76.99209 "," 38.90041","Fast Food Restaurant","Rita's Water Ice",,
"-76.8146 "," 38.90553","district_of_columbia_Eating_Drin",,,
"-76.99045 "," 38.74524","district_of_columbia_Eating_Drin",,,
"-76.97683 "," 38.9014","district_of_columbia_Eating_Drin",,,
"-76.99045 "," 38.74524","district_of_columbia_Eating_Drin",,,
"-76.98083 "," 38.84626","Fast Food Restaurant","Subway",,
"-76.98936 "," 38.86517","Cafe","Big Chair Coffee",,
"-76.98221 "," 38.87862","Fast Food Restaurant","McDonald's",,
"-76.98524 "," 38.8798","Restaurant","New York Pizza",,
"-76.98667 "," 38.88108","Restaurant","La Lomita Restaurant",,
"-76.98814 "," 38.88171","Fast Food Restaurant","Gourmet Express",,
"-76.98385 "," 38.88548","Cafe","Crepes on the Corner",,
"-76.98803 "," 38.88942","Cafe","Park Cafe",,
"-76.98021 "," 38.89925","Fast Food Restaurant","McDonalds",,
"-76.98143 "," 38.8995","Restaurant","China House",,
"-76.98862 "," 38.90001","Fast Food Restaurant","Danny$",,
"-76.98505 "," 38.90002","Restaurant","Buka Restaurant",,
"-76.97683 "," 38.90514","district_of_columbia_Eating_Drin",,,
"-76.99045 "," 38.90002","district_of_columbia_Eating_Drin",,,
"-76.98637 "," 38.90002","Cafe","Sova - Espresso & Wine",,
"-76.98425 "," 38.90005","Pub","Argonaut",,
"-76.98168 "," 38.90026","Fast Food Restaurant","Pizza Hut",,
"-76.9893 "," 38.90035","Restaurant","Sticky Rice",,
"-76.9892 "," 38.90036","Fast Food Restaurant","Popeye's",,
"-76.98902 "," 38.90036","Pub","The Pug Bar",,
"-76.98991 "," 38.90036","Fast Food Restaurant","Philadelphia Water Ice Factory",,
"-76.98891 "," 38.90036","Pub","Granville Moore's Brickyard",,
"-76.98745 "," 38.90036","Fast Food Restaurant","Rainbow City Carryout",,
"-76.98985 "," 38.90037","Restaurant","Souk",,
"-76.99045 "," 38.90039","Restaurant","Naby's Island Restaurant",,
"-76.99001 "," 38.90048","Fast Food Restaurant","Horace and Dickies",,
"-76.98119 "," 38.90373","Restaurant","Capital City Diner",,
"-76.8146 "," 38.90629","district_of_columbia_Eating_Drin",,,
"-76.97683 "," 38.74524","district_of_columbia_Eating_Drin",,,
"-76.97683 "," 38.89876","Restaurant","Langston Bar & Grille",,
"-76.97631 "," 38.84594","Fast Food Restaurant","Epicurean Experience",,
"-76.97032 "," 38.87286","Restaurant","Wah Sing Restaurant",,
"-76.96984 "," 38.89847","Cafe","club house",,
"-76.96887 "," 38.85998","Fast Food Restaurant","McDonald's",,
"-76.96872 "," 38.8622","Fast Food Restaurant","Noble Roman's Pizza",,
"-76.9687 "," 38.86225","Fast Food Restaurant","Blimpies",,
"-76.96862 "," 38.86","Fast Food Restaurant","Popeyes",,
"-76.96856 "," 38.86082","Fast Food Restaurant","KFC",,
"-76.96653 "," 38.85907","Cafe","Starbucks",,
"-76.96539 "," 38.8601","Fast Food Restaurant","Pizza Hut",,
"-76.96526 "," 38.86013","Fast Food Restaurant","Subway",,
"-76.96514 "," 38.86017","Fast Food Restaurant","Negril",,
"-76.95999 "," 38.86982","Fast Food Restaurant","Subway",,
"-76.8146 "," 38.90566","district_of_columbia_Eating_Drin",,,
"-76.95956 "," 38.74524","district_of_columbia_Eating_Drin",,,
"-76.95173 "," 38.89215","Fast Food Restaurant","Dominos Pizza",,
"-76.95162 "," 38.86522","Fast Food Restaurant","Papa Johns",,
"-76.95138 "," 38.86509","Fast Food Restaurant","Danny's Sub Shop & Chinese Food",,
"-76.9513 "," 38.86506","Fast Food Restaurant","Wings To Go",,
"-76.94993 "," 38.89342","Fast Food Restaurant","McDonnalds",,
"-76.94307 "," 38.83393","Fast Food Restaurant","Toca Bell",,
"-76.94216 "," 38.88336","Fast Food Restaurant","Jones Deli",,
"-76.94164 "," 38.90185","Fast Food Restaurant","Wendy's",,
"-76.94161 "," 38.90118","Fast Food Restaurant","McDonnalds",,
"-76.92613 "," 38.89779","Fast Food Restaurant","China Cafe Carryout",,
"-76.84815 "," 38.9045","Restaurant","Chic-Fil-A",,
"-76.84727 "," 38.90388","Restaurant","Golden Corral",,
"-76.84616 "," 38.90464","Restaurant","Bugaboo Creek",,
"-76.8146 "," 39.08128","district_of_columbia_Eating_Drin",,,
"-77.0428 "," 38.90498","district_of_columbia_Eating_Drin",,,
"-77.02868 "," 38.91778","district_of_columbia_Eating_Drin",,,
"-77.0428 "," 38.90498","district_of_columbia_Eating_Drin",,,
"-77.0382 "," 38.9101","district_of_columbia_Eating_Drin",,,
"-77.0428 "," 38.90498","district_of_columbia_Eating_Drin",,,
"-77.04113 "," 38.90499","Restaurant","The Improvisation",,
"-77.0419 "," 38.90522","Restaurant","Vapiano",,
"-77.0419 "," 38.90534","Cafe","Caribou Coffee",,
"-77.04195 "," 38.90591","Restaurant","Daily Grill",,
"-77.04194 "," 38.90615","Restaurant","Nando's Peri-Peri",,
"-77.04196 "," 38.90626","Pub","Public Bar",,
"-77.04196 "," 38.9063","Restaurant","Lupe",,
"-77.04131 "," 38.90646","Restaurant","Pasara Thai DC",,
"-77.04133 "," 38.90653","Fast Food Restaurant","Julia's Empanadas",,
"-77.04135 "," 38.90657","Pub","Lucky Bar",,
"-77.04277 "," 38.90659","Pub","St. Arnolds on Jefferson",,
"-77.04264 "," 38.90659","Restaurant","Trattu Restaurant",,
"-77.0382 "," 38.91171","district_of_columbia_Eating_Drin",,,
"-77.0428 "," 38.90703","district_of_columbia_Eating_Drin",,,
"-77.04275 "," 38.90741","Fast Food Restaurant","Moby Dick's House of Kabob",,
"-77.04188 "," 38.90749","Cafe","Starbucks",,
"-77.04261 "," 38.90753","Restaurant","Rogue States",,
"-77.04198 "," 38.90766","Restaurant","Luna Grill",,
"-77.04208 "," 38.90786","Pub","Madhatter",,
"-77.04218 "," 38.90802","Restaurant","Taj Mahal Restaurant",,
"-77.04223 "," 38.9081","Restaurant","Otello",,
"-77.04231 "," 38.90823","Restaurant","Heritage India",,
"-77.04224 "," 38.90829","Pub","Steve's Bar Room",,
"-77.04236 "," 38.90835","Restaurant","Cafe Citron",,
"-77.04243 "," 38.90845","Fast Food Restaurant","Tomatillo Taqueria",,
"-77.04251 "," 38.90861","Restaurant","Kababji Grill",,
"-77.03828 "," 38.90988","Restaurant","Komi",,
"-77.0382 "," 38.91756","district_of_columbia_Eating_Drin",,,
"-77.0428 "," 38.90994","district_of_columbia_Eating_Drin",,,
"-77.03823 "," 38.90994","Restaurant","Sushi Taro",,
"-77.03829 "," 38.9101","Fast Food Restaurant","Dunkin Donuts",,
"-77.03829 "," 38.91015","Cafe","Cafe Green",,
"-77.03829 "," 38.91018","Fast Food Restaurant","Yogato",,
"-77.03825 "," 38.91095","Pub","Trio",,
"-77.03822 "," 38.91163","Fast Food Restaurant","Subway",,
"-77.03823 "," 38.91177","Restaurant","Prego Again",,
"-77.03822 "," 38.91197","Fast Food Restaurant","McDonald's",,
"-77.03826 "," 38.91229","Restaurant","La Frontera Cantina",,
"-77.03882 "," 38.91235","Fast Food Restaurant","Sacrificial Lamb",,
"-77.03824 "," 38.91241","Restaurant","Dupont Italian Kitchen",,
"-77.0382 "," 38.91276","Restaurant","Levelone",,
"-77.03878 "," 38.9128","Cafe","Steam Cafe",,
"-77.0382 "," 38.91792","district_of_columbia_Eating_Drin",,,
"-77.0428 "," 38.91427","district_of_columbia_Eating_Drin",,,
"-77.04148 "," 38.91436","Restaurant","Mandu",,
"-77.04184 "," 38.91524","Restaurant","Straits Of Malaya",,
"-77.04184 "," 38.91532","Cafe","Larry's Lounge & Coffee House",,
"-77.04142 "," 38.91535","Restaurant","Lauriol Plaza Restaurant",,
"-77.04188 "," 38.91602","Restaurant","The Regent Thai Cuisine",,
"-77.04138 "," 38.91603","Restaurant","Plum Blossom",,
"-77.04127 "," 38.91674","Cafe","Keren Restaurant",,
"-77.04189 "," 38.91712","Cafe","L'Enfant Cafe & Bar",,
"-77.04138 "," 38.91715","Restaurant","Dahlak Restaurant",,
"-77.04125 "," 38.91717","Restaurant","El Tamarindo",,
"-77.04187 "," 38.91722","Restaurant","Duplex Diner",,
"-77.04141 "," 38.91729","Pub","The Blaguard",,
"-77.04088 "," 38.91748","Cafe","Locolat Cafe",,
"-77.02868 "," 38.91748","district_of_columbia_Eating_Drin",,,
"-77.0382 "," 38.90498","district_of_columbia_Eating_Drin",,,
"-77.02868 "," 38.9101","district_of_columbia_Eating_Drin",,,
"-77.0382 "," 38.90498","district_of_columbia_Eating_Drin",,,
"-77.03702 "," 38.9067","Restaurant","Nage",,
"-77.03155 "," 38.90786","Restaurant","La Villa Restaurant",,
"-77.03613 "," 38.90801","Pub","Bar Rouge",,
"-77.03235 "," 38.90814","Restaurant","Thai Tanic Restaurant",,
"-77.03218 "," 38.90842","Restaurant","Ghana Cafe",,
"-77.0316 "," 38.90848","Pub","Churchkey",,
"-77.03164 "," 38.90951","Restaurant","Lalibela Ethiopian Restaurant",,
"-77.038 "," 38.9098","Cafe","Cafe Luna",,
"-77.0335 "," 38.90985","Restaurant","Commissary",,
"-77.038 "," 38.90986","Restaurant","Skewers",,
"-77.03288 "," 38.90989","Pub","Logan Tavern",,
"-77.03324 "," 38.90993","Pub","Stoney's",,
"-77.02868 "," 38.91505","district_of_columbia_Eating_Drin",,,
"-77.0382 "," 38.9101","district_of_columbia_Eating_Drin",,,
"-77.03161 "," 38.91031","Restaurant","Posto",,
"-77.03819 "," 38.91047","Pub","JR's Bar and Grill",,
"-77.03218 "," 38.91052","Fast Food Restaurant","Homemade Pizza Co.",,
"-77.0382 "," 38.91057","Restaurant","Pasha Bistro",,
"-77.03816 "," 38.91068","Pub","Jack's",,
"-77.03796 "," 38.91092","Restaurant","Hank's Oyster Bar",,
"-77.03807 "," 38.9113","Cafe","Java House",,
"-77.03227 "," 38.91149","Restaurant","Rice Restaurant & Bar",,
"-77.0381 "," 38.9128","Restaurant","Town House Tavern Restaurant",,
"-77.03222 "," 38.91371","Restaurant","Point Chaud",,
"-77.03154 "," 38.91489","Restaurant","MASA 14",,
"-77.03168 "," 38.91543","Pub","Cafe Saint Ex",,
"-77.03218 "," 38.91577","Restaurant","Policy",,
"-77.02868 "," 38.91833","district_of_columbia_Eating_Drin",,,
"-77.0382 "," 38.91616","district_of_columbia_Eating_Drin",,,
"-77.03731 "," 38.91679","Pub","Stetsons",,
"-77.03709 "," 38.91664","Fast Food Restaurant","Subway",,
"-77.03697 "," 38.91679","Cafe","Starbucks",,
"-77.03573 "," 38.9168","Restaurant","Selam Restaurant",,
"-77.03481 "," 38.91718","Restaurant","Love Cafe",,
"-77.03478 "," 38.91683","Cafe","Cake Love",,
"-77.03264 "," 38.91684","Pub","Utopia Bar & Grill",,
"-77.03259 "," 38.91684","Restaurant","Coppi's Pizza",,
"-77.03246 "," 38.91684","Restaurant","Noodles",,
"-77.03223 "," 38.91616","Restaurant","El Paraiso Restaurant",,
"-77.0322 "," 38.91681","Fast Food Restaurant","McDonald's",,
"-77.03163 "," 38.91737","Restaurant","The Gibson",,
"-77.03162 "," 38.91793","Cafe","Busboys and Poets",,
"-77.03162 "," 38.91732","Restaurant","Marvin",,
"-77.02868 "," 38.91732","district_of_columbia_Eating_Drin",,,
"-77.03161 "," 38.91616","district_of_columbia_Eating_Drin",,,
"-77.0314 "," 38.91683","Cafe","Polly's Cafe",,
"-77.03117 "," 38.91681","Restaurant","Bistro La Bonne",,
"-77.03104 "," 38.91681","Restaurant","Tabaq",,
"-77.03098 "," 38.9168","Cafe","Cafe Nema - Momo's",,
"-77.03065 "," 38.91713","Cafe","U-Scream Ice Cream & Treatery",,
"-77.03065 "," 38.91678","Restaurant","Al Crostino",,
"-77.03028 "," 38.91718","Cafe","U Street Cafe",,
"-77.03018 "," 38.91714","Restaurant","U Sushi",,
"-77.03009 "," 38.91719","Restaurant","Sala Thai",,
"-77.02988 "," 38.91716","Restaurant","Alero Restaurant and Lounge",,
"-77.02937 "," 38.91683","Cafe","Starbucks",,
"-77.02929 "," 38.91683","Fast Food Restaurant","Quizno's",,
"-77.02876 "," 38.91716","Fast Food Restaurant","Ben's Chili Bowl",,
"-77.02868 "," 39.081","district_of_columbia_Eating_Drin",,,
"-77.0428 "," 38.91812","district_of_columbia_Eating_Drin",,,
"-77.04155 "," 38.92027","district_of_columbia_Eating_Drin",,,
"-77.0428 "," 38.91812","district_of_columbia_Eating_Drin",,,
"-77.04183 "," 38.91929","Restaurant","Awash",,
"-77.04166 "," 38.92065","Restaurant","Little Fountain Cafe",,
"-77.04174 "," 38.92088","Pub","Ventnor Sports Cafe",,
"-77.04184 "," 38.92096","Cafe","Uptowner",,
"-77.04235 "," 38.92099","Restaurant","Toro Mata",,
"-77.04241 "," 38.92111","Cafe","New Orleans Cafe",,
"-77.04191 "," 38.92118","Fast Food Restaurant","Amsterdam Falafelshop",,
"-77.04245 "," 38.92123","Fast Food Restaurant","Shawarma Spot",,
"-77.0419 "," 38.92128","Restaurant","La Fourchette",,
"-77.04193 "," 38.92138","Restaurant","Jyoti",,
"-77.04198 "," 38.92147","Restaurant","Meze",,
"-77.04255 "," 38.9215","Restaurant","Meskerem Ethiopia Restaurant",,
"-77.04155 "," 38.92918","district_of_columbia_Eating_Drin",,,
"-77.0428 "," 38.92156","district_of_columbia_Eating_Drin",,,
"-77.04267 "," 38.92169","Pub","Millie and Al's",,
"-77.04265 "," 38.92174","Restaurant","Bukom Cafe",,
"-77.04209 "," 38.92184","Restaurant","The Diner",,
"-77.04214 "," 38.92196","Cafe","Tryst",,
"-77.04224 "," 38.92228","Restaurant","Asylum",,
"-77.04233 "," 38.92243","Restaurant","Saki",,
"-77.04236 "," 38.92247","Fast Food Restaurant","North Sea Carry-out Restaurant",,
"-77.04225 "," 38.9227","Restaurant","Mixtec",,
"-77.04218 "," 38.9227","Restaurant","Pasta Mia",,
"-77.04265 "," 38.92319","Pub","Adams Mill Bar & Grill",,
"-77.0419 "," 38.92341","Cafe","Old City Cafe of Jerusalem",,
"-77.04186 "," 38.92344","Fast Food Restaurant","Burger King",,
"-77.0418 "," 38.92348","Fast Food Restaurant","Pizza Hut",,
"-77.02868 "," 38.9286","district_of_columbia_Eating_Drin",,,
"-77.04155 "," 38.91812","district_of_columbia_Eating_Drin",,,
"-77.04155 "," 38.92032","Pub","The Town Tavern",,
"-77.04147 "," 38.91999","Restaurant","Pi",,
"-77.04146 "," 38.91995","Restaurant","Las Canteras",,
"-77.04142 "," 38.91984","Restaurant","Himalayan Heritage",,
"-77.0412 "," 38.9233","Restaurant","Churreria Madrid Restaurant",,
"-77.04111 "," 38.92339","Restaurant","Combination Restaurant",,
"-77.04095 "," 38.92352","Fast Food Restaurant","O'Tasty Restaurant",,
"-77.04049 "," 38.92433","Cafe","Crumbs & Coffee",,
"-77.04041 "," 38.92395","Fast Food Restaurant","Pollo Graniero",,
"-77.04002 "," 38.92476","Restaurant","El Nuevo Migueleno",,
"-77.03867 "," 38.9213","Fast Food Restaurant","Kalorama Deli",,
"-77.03787 "," 38.92943","Cafe","Dos Gringos",,
"-77.03776 "," 38.92919","Restaurant","Pupuseria San Miguel",,
"-77.03768 "," 38.92895","Restaurant","Haydee's Restaurant",,
"-77.02868 "," 38.92895","district_of_columbia_Eating_Drin",,,
"-77.0375 "," 38.91812","district_of_columbia_Eating_Drin",,,
"-77.03745 "," 38.92848","Restaurant","Mayflower",,
"-77.03739 "," 38.9294","Restaurant","Raven Grill",,
"-77.03724 "," 38.92645","Fast Food Restaurant","Pica Taco",,
"-77.03379 "," 38.92845","Restaurant","Lou's City Bar",,
"-77.03368 "," 38.9289","Restaurant","IHOP Restaurant",,
"-77.03335 "," 38.92859","Cafe","Tynan Coffee and Tea",,
"-77.03325 "," 38.92859","Fast Food Restaurant","Five Guy's",,
"-77.03312 "," 38.92846","Restaurant","Pete's New Haven Style Apizza",,
"-77.03292 "," 38.92847","Fast Food Restaurant","Potbelly's",,
"-77.03235 "," 38.9196","Restaurant","Dynasty Ethiopian Restaurant",,
"-77.03228 "," 38.91965","Restaurant","Restaurant Judy",,
"-77.03167 "," 38.9183","Restaurant","Eatonville",,
"-77.03165 "," 38.91967","Restaurant","Mercadito Ramos",,
"-77.02868 "," 39.08351","district_of_columbia_Eating_Drin",,,
"-77.0428 "," 38.92943","district_of_columbia_Eating_Drin",,,
"-77.03301 "," 38.93711","district_of_columbia_Eating_Drin",,,
"-77.0428 "," 38.92943","district_of_columbia_Eating_Drin",,,
"-77.03863 "," 38.9311","Restaurant","Don Juan Restaurant & Carryout",,
"-77.03834 "," 38.93175","Restaurant","Corado's Guatemalan Restaurant",,
"-77.03828 "," 38.93054","Restaurant","Los Primos",,
"-77.03821 "," 38.93148","Restaurant","Don Jaime",,
"-77.03815 "," 38.93136","Pub","Marx Cafe American Bar",,
"-77.03814 "," 38.93127","Restaurant","Marleny's Restaurant & Carryout",,
"-77.03769 "," 38.93058","Pub","Tonic",,
"-77.03766 "," 38.93052","Restaurant","Radius",,
"-77.03724 "," 38.93646","Restaurant","Sangria Cafe",,
"-77.03308 "," 38.93678","Restaurant","La Cabana Restaurant",,
"-77.03308 "," 38.93672","Restaurant","El Amigo Restaurant",,
"-77.03303 "," 38.93576","Restaurant","El Salvadoreno",,
"-77.02868 "," 38.93576","district_of_columbia_Eating_Drin",,,
"-77.03301 "," 38.92943","district_of_columbia_Eating_Drin",,,
"-77.03301 "," 38.93618","Restaurant","Restaurant Tropical",,
"-77.033 "," 38.93291","Restaurant","Thaitanic II",,
"-77.03299 "," 38.93732","Restaurant","Carolina Palace",,
"-77.03295 "," 38.93337","Restaurant","The Getaway",,
"-77.03284 "," 38.93065","Fast Food Restaurant","Subway",,
"-77.03259 "," 38.93103","Restaurant","Alero",,
"-77.03244 "," 38.93118","Restaurant","Ruby Tuesday",,
"-77.03243 "," 38.93441","Fast Food Restaurant","DC Fish Carryout",,
"-77.03242 "," 38.93261","Restaurant","Caroline",,
"-77.0324 "," 38.92943","Cafe","Starbucks",,
"-77.03239 "," 38.93186","Fast Food Restaurant","Gloria's Restaurant & Carry Out",,
"-77.03237 "," 38.92974","Restaurant","Logan @ The Heights",,
"-77.03074 "," 38.93072","Cafe","El Rinconcito Cafe",,
"-77.02868 "," 39.08176","district_of_columbia_Eating_Drin",,,
"-77.0428 "," 38.93751","district_of_columbia_Eating_Drin",,,
"-77.03306 "," 38.93751","Restaurant","Roberto's",,
"-77.03308 "," 38.93773","Restaurant","Red Derby",,
"-77.03298 "," 38.93898","Restaurant","El Paraiso Restaurant",,
"-77.03245 "," 38.93903","Restaurant","Sisy's",,
"-77.03243 "," 38.93953","Cafe","Miriam Cafeteria",,
"-77.033 "," 38.94683","Restaurant","La Libertad Restaurant",,
"-77.033 "," 38.947","Restaurant","Ethiopia Restaurant & Market",,
"-77.03306 "," 38.94801","Restaurant","Johana's Restaurant",,
"-77.04067 "," 38.97586","Drinking water source",,,
"-77.02948 "," 38.99118","Restaurant","Pomegranate Cafe",,
"-77.02986 "," 38.99169","Restaurant","NOAA Gourmet Deli",,
"-77.03218 "," 38.99245","Restaurant","Mamma Lucia",,
"-77.03096 "," 38.99258","Cafe","Atrium Cafe",,
"-77.03238 "," 38.99276","Restaurant","Oriental East",,
"-77.02868 "," 39.08236","district_of_columbia_Eating_Drin",,,
"-77.0428 "," 38.99285","district_of_columbia_Eating_Drin",,,
"-77.03202 "," 38.99294","Cafe","Caribou Coffee",,
"-77.03114 "," 38.9933","Restaurant","TS Grill",,
"-77.03315 "," 38.99346","Fast Food Restaurant","Subway",,
"-77.03215 "," 38.99399","Fast Food Restaurant","Einstein Bros. Bagels",,
"-77.03203 "," 38.99407","Cafe","Starbucks",,
"-77.03023 "," 38.99497","Fast Food Restaurant","McDonald's",,
"-77.03011 "," 38.99613","Restaurant","Cubanos",,
"-77.0299 "," 38.99633","Restaurant","Mi Rancho",,
"-77.03022 "," 38.99671","Restaurant","Tastee Diner",,
